frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 19:10:14.619557000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70587.0,2371695268.0,34312.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,0,1b1f943ba92bd423b2bd5568ce59e1ccf033232d28468e74832f175ff75e41424239c3b9358ca14b1ed74bc9119df785f21982a62774332c5b1bb7728f0859b935bf297a725f8d1f6799016f857c730a6420ee798632589ef5fc3a564b22f90d4f7462691e4615a79531a2c6485a5d1bb9317c7718a5378a66ec1119e0923951341e47291adc15baefe33cc8d44c715aa3c652f03cf3d89a22d20ccd62ba87d979578931080d1450769cecc6a34fdfbe0ed376a9aac5c0171ee5b7fcde172c6aaeea435c9e209ffc22f933458ef48b02d8a402b7bd3abc414f97261867f4d0eb056c7ab79d070b9e5b73966343f5a127984bf951ce8efa3faf86bc5385ef1332ac3c9af082fee237daf97c193907c524b34dd5180d8531488ee06c74fb4346aa786d324ed1d375b04a362e9cc37a3e5fca2f95d63cb7aaea53a948ece61d864fc6033364ed91d8e2fd62d5e1faeede23b009f41740c1885720367ead57be9785b3e93c539c29d44da2eb7bdadd1e0739e2c965740bd22eeefdafeb48e842b9ba52be466aa6a3e586c66362d3c75d6447b5332afc831c46a05c46afec2d88e5ec938ea538ddfc1abf712b01d2c092358f680bc2dbcefc2e86d6088bd208a4eb27ab7d7d2f2dd36e7984dbf91d3cb00a0dccf5175cfe649fbd65450614395d61a0d8a981e7149f1a3937d0bd5a21e71078214b15924e2370ee0480e2cd21c4c4532f53ac584b3e3e232e54c31f4f48da57d7f8739b824a75c0feb105af0f570e732c37692b9a6afe00d361c7335a0866e379952aa847fe66b1b82854c53d5e16dab7e8df767de9e98c6641233c1f41423fa8870f156a2c6579dfc3c0d3da247e88cd5479a73d30c7b01c1d2989b12cb5eba53bf94e9eec320b87df7379c6c196c19f584a32d36c4cdc30b8abaf1d9541658b9277fa78ec36ac43e452bf13060801186358c28c88d3c44a42c8963b161e12b327ed367b7c5d4d2adb4d39fb1a1d58ec931a452a10be9b15d996ce12592460012b7cb1cc3a6de463274d766257a120d1cd4bec9f7f769270417e6e71a75dcdf9aaa3de56e17246beee8001c493483d84ff26fafb20ab5e5c17558fb10396c9b00e441193718ca7b55ae4658d6d5bf2849a757914a7a2b4daeb4cc0c238075cffd2b96f315a2e3fce26dc01b776c91c9e560daeac17d390ca18acf168a457bc897b29379e06a53c3578bff75a6f5b27acf96cbda505e8f8c9c87a4103d71568fea43c03c2a7a363297c4430848c1482640298db2f468db2996a70ef961a33eac721cc3609d4c888e063bf77772e2a1a8e7d2f4b07430676462753598faba3fd867ecc727deaf137be1b15cdaba026a30b68e131eb64b7e2871a56ab7a9abfb42b0758a4ee38683e697ecd1c4600e088f3bd5d145ab3b29bd785edb637d2b570e96341b47a5cbd93297d0b34755e3ed1980155167fea4ba6872afc612b48d1959163f979d7ec7d2cd02d6ad2250d95165d5ec0b375c1c5167c386e4f5c81479851dffe881bf618e6b5f2c646c0f023b74be7645b4426ebed649e23250e9538604c0c4f25acf79906112c6ffef974bf9cb2708d25761d4ef85f627ea7b3af984e3b2ff9b19d4f37d9cfcecc52db6a837259271cd25e75c0486a9c9cdd6ad82de89249092a2c1a08c5e6362172cb489bcc7664ea382320f101393b1ce93ccf82e6fc71369b1d1bb9c452c9974d3c0462fbb0e0919e6fc3d93c937136da251361a36092819735ff8fb2fc50d31e6d47c5e45ee3635ad0c039882844369813ac14142998870b38b20921cc272b7a5740e51de029727398237478daf099f041fd52b9509dd14d4504abe0efc5727376ec2609d54c6fe035861b9cdc8770943b89ff7c607634c85a1aeb835e9d45bd74924b8ddde37ae3775646a594a3b60d96591f509cfdfbdb5dac1cfec06715394fc0b39b144f0ebea87d761bc715caf93d0b6585f2a87bc405dcdc31a0743336ef560655dd6ac417401fbb51ef06468704b97dc9f78015898eeac419af03c189c3eaec5e,17790103.0,5900.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 21:40:35.489879000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,327.0,4118258321.0,17576.0,0.0,0.0,0.0,0.0,42090.0,24.0,1.0,477.0,0101080a9eb0d00b9b233d75,485454502f312e312033303220466f756e640d0a446174653a204d6f6e2c203239204e6f7620323032312032303a34303a333520474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a5365742d436f6f6b69653a205048505345535349443d31313438356d6a6e61743365346a6c34676735663537627064363b20706174683d2f0d0a457870697265733a205468752c203139204e6f7620313938312030383a35323a303020474d540d0a43616368652d436f6e74726f6c3a206e6f2d73746f72652c206e6f2d63616368652c206d7573742d726576616c69646174650d0a507261676d613a206e6f2d63616368650d0a5365742d436f6f6b69653a205048505345535349443d31313438356d6a6e61743365346a6c34676735663537627064363b20706174683d2f3b20487474704f6e6c790d0a5365742d436f6f6b69653a2073656375726974793d696d706f737369626c653b20487474704f6e6c790d0a4c6f636174696f6e3a202e2e2f2e2e2f6c6f67696e2e7068700d0a436f6e74656e742d4c656e6774683a20300d0a436f6e6e656374696f6e3a20636c6f73650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d5554462d380d0a0d0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 21:36:49.458065000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,358.0,2115539713.0,21733.0,0.0,0.0,0.0,0.0,39178.0,16.0,1.0,0.0,0101080a9ead5d1b9b1fca3b,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 14:46:29.175437000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2463428290.0,16666.0,0.0,0.0,0.0,0.0,60156.0,16.0,1.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 20:07:13.448378000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207311233.0,1346163140.0,43951.0,0.0,0.0,0.0,0.0,5900.0,24.0,1.0,27.0,0,0009633e4d219f0ff8f5018f9cee44fcde6075baeba37d6cf81a0a,808033.0,60944.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 16:58:22.378522000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,222.0,1731213973.0,464.0,1.0,0.0,0.0,0.0,41718.0,17.0,1.0,0.0,0101080a7ad4115ee75f1946,0,1759.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 00:20:06.269568000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013966124.0,39976.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,464.0,0101080ac5ff90738edca522,78fb48f64e6372c9daf5080bda1ebc24eb90831e78fb48f778fb494e78fb48f6d050cc68906d5a1ee846f5c14c3e79deaeb238d76a2c55b484f3552d00c5b8a7567643e056c14020d2a77c98ce8a1fd5861887f0ce4d7325806cf17ec4e6948ebff5b48d6bb9f11ca9366d8b6fedc2f1765ee868cabe18eae58c4e09844cb6f788f266ea15a0b3646825f7971e3a74f6d2636a1b2829b85e2168be0a5f6ec22dc1f4f3afac56df692ab71c13b367b2cec967e22d9849ab85a0054e3724f06c88db4f322e6cea4a14476b8960ce85502d366fe6613386d80435c05a7ed99e095c97d367a732b8b87adede72bed5bb41998adbf21911756ce3478e19f7dde4adbf17f04e5e4766164da330376732bed7fe258fb51088c94a879d8a1590f7d3ac694b693765f652f732935c52066790a51cc7e32340e92844566ace4cc75c76bc695012ce8c517df6a5979550b01f183e7e9c308a3efb9f577c63ef77be772355a55f5a856053946fcce02a18d950ad2e452e672bcdaea5003fb7693c01059d0fdfe09df59c08f32dedff9bf0247d65c6f56bd120df7d052d9c964d95a464e9a0bd4571ea08dc76988c940d243d08e9ee622a2303e9595d09247e3c5523bba7d15985091e8815cdeca2f1d0a2d919835e3a,1261025.0,47924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
 2021 19:32:13.774779000 ,0,0,192.168.0.129,1.0,6.0,192.168.0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 01:52:39.112947000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,223.0,865303324.0,5807.0,0.0,0.0,0.0,0.0,43342.0,16.0,1.0,0.0,0101080ad3a8ae219a90785c,0,1760.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 18:32:58.147685000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1453306566.0,34106.0,0.0,0.0,0.0,0.0,4321.0,24.0,1.0,304.0,0101080a2b0e99d43d78a7cf,0bf0ec7bc136a477bf29a63d8baa6fbb12fef10f0bf0ec7a0bf0ed630bf0ec7b137937e93a91d532dd3429e944d938189bc21a9e2976e98452afcca5fd325dc2e50ca836f67239dad7ff705a9cb6977b62b39e20c30c0a0b93466d5ff8fe3913d7c03b267811f232a7d04937ca6675f368a473b64a6875f97bfc832414194c8a91a0d4d8730e2e232304dd226c2115cc6a7a8be2a3a7fa88ff4bb0d95122b4b0441838fa9327912b6662cf81194243ce6e77b305752c89e91538bce945f6ebe851d32a0044359df5662b05e547e7514fd26079a93b7623b5078ff8b21e4268fdced4313487282eaa3ce799f7ce6ac420b4d1b7a281efd39ecdcb651c56ab73ecaf4a7b21b5187eaf719fd7d5286e0639459c44d733fcb1f4ab3177d672356dea9d19454963e1e9573391dbd01b4267aa,1771153.0,56322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 18:55:37.207725000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411.0,0.0,1.0,0.0,0.0,60336.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 23:11:47.246535000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GET,0.0,http://192.168.0.128/DVWA/hackable/uploads/hack.php,HTTP/1.1,0.0,0.0,1.0,803688407.0,36918.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,107.0,0101080a4086214c4a074c09,474554202f445657412f6861636b61626c652f75706c6f6164732f6861636b2e70687020485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a206375726c2f372e37392e310d0a4163636570743a202a2f2a0d0a0d0a,1.0,60200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 19:05:53.146169000 ,127.192.145.127,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808740991.0,808740991.0,59416.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858,0.0,49721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 11:37:16.993338000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,785.0,3707794143.0,40744.0,0.0,0.0,0.0,0.0,32826.0,16.0,1.0,0.0,0101080a1dd6830e0aa62244,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 12:28:36.978420000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38670.0,0.0,1.0,0.0,0.0,51325.0,4.0,0.0,0.0,0,0,6.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
80.102.128.46,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6337.0,0.0,2083651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 21:38:48.509032000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,637.0,1720936738.0,9811.0,0.0,0.0,0.0,0.0,41018.0,16.0,1.0,0.0,0101080a9eaf2e269b219b74,0,479.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 11:38:19.969238000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,373.0,697829077.0,37370.0,0.0,0.0,0.0,0.0,41330.0,16.0,1.0,0.0,0101080a1dd7790e0aa71872,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 20:32:35.758692000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874289.0,2692929546.0,17716.0,0.0,0.0,0.0,0.0,60210.0,16.0,1.0,0.0,0101080a3de630192b7c1f44,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 21:43:41.658922000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,680.0,1035093093.0,15957.0,1.0,0.0,0.0,0.0,45714.0,17.0,1.0,0.0,0101080a9eb3a7449b26148b,0,478.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
 2021 16:29:09.546721000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1614812463.0,63366.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,0,0,1.0,50481.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:25:48.770365000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1.0,0.0,1232.0,4228807807.0,15585.0,0.0,0.0,0.0,0.0,48808.0,24.0,1.0,507.0,0101080a49386c013fb73dbd,485454502f312e312033303220466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a32353a343820474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a5365742d436f6f6b69653a205048505345535349443d617464743463666e6531377339696e3873646e75306c636a30613b20706174683d2f0d0a457870697265733a205468752c203139204e6f7620313938312030383a35323a303020474d540d0a43616368652d436f6e74726f6c3a206e6f2d73746f72652c206e6f2d63616368652c206d7573742d726576616c69646174650d0a507261676d613a206e6f2d63616368650d0a5365742d436f6f6b69653a205048505345535349443d617464743463666e6531377339696e3873646e75306c636a30613b20706174683d2f3b20487474704f6e6c790d0a5365742d436f6f6b69653a2073656375726974793d696d706f737369626c653b20487474704f6e6c790d0a4c6f636174696f6e3a206c6f67696e2e7068700d0a436f6e74656e742d4c656e6774683a20300d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d39370d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d5554462d380d0a0d0a,1523.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 18:19:40.606345000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9483.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a9a6b4bd90000000001030307,0,0.0,59580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 20:33:03.262006000 ,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 21:38:47.780412000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,319.0,1367848128.0,30831.0,0.0,0.0,0.0,0.0,40990.0,16.0,1.0,0.0,0101080a9eaf2b4e9b21989b,0,479.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
86.224.104.156,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54596.0,0.0,2212457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 23:13:20.775299000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,1435327349.0,41879.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080a40878e9c4a08b962,0,1.0,33662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
